Motif Name,Motif Count,AUPR Difference,MS Difference
ARNT2_HUMAN.H10MO.D,58294,0.00175652422764,-0.00127417
ZN333_HUMAN.H10MO.D,15577,-3.13342785907e-06,-0.000188351
NR2E1_HUMAN.H10MO.D,8516,-0.000722091025471,-0.000134885
FOXA3_HUMAN.H10MO.C,23773,0.000562738728178,-0.00056383
BARX2_HUMAN.H10MO.D,14204,0.000414057271497,-0.000200033
TEF_HUMAN.H10MO.D,12735,0.000484436999416,-0.000169337
ONEC3_HUMAN.H10MO.D,11689,-0.000850448438339,-0.000252515
ONEC2_HUMAN.H10MO.D,19930,0.000326992624469,-0.000396878
ZN282_HUMAN.H10MO.D,36269,0.000737199790919,-0.000894606
HXB13_HUMAN.H10MO.D,11574,0.000228147242083,-0.000183433
MNT_HUMAN.H10MO.D,67776,0.0015006379074,-0.00232601
MIXL1_HUMAN.H10MO.D,10194,0.000323019753718,-0.000159711
FOXP2_HUMAN.H10MO.A,11170,0.000517158558025,-0.000169575
TEAD3_HUMAN.H10MO.D,7855,0.00022745647117,-0.000119656
TWST1_HUMAN.H10MO.D,13172,-0.000722035951489,-0.000153542
OTX1_HUMAN.H10MO.D,7671,0.000639197714586,-0.000142217
NR6A1_HUMAN.H10MO.B,6825,-0.000286114908509,4.5687e-05
HXD9_HUMAN.H10MO.D,14137,0.000863352202719,-0.000348538
BRAC_HUMAN.H10MO.D,6120,7.2441388645e-05,1.94013e-05
ERF_HUMAN.H10MO.D,9552,0.000252884228758,-6.91116e-05
FOXA1_HUMAN.H10MO.A,11445,0.000182990550369,-0.000193715
FOXJ3_HUMAN.H10MO.A,44137,0.000560167995683,-0.000822634
MYOG_HUMAN.H10MO.D,7278,0.000176351011893,-0.000122368
KLF13_HUMAN.H10MO.D,84712,-0.00137629218543,-0.00188521
MAFB_HUMAN.H10MO.D,6009,0.000438101226392,-3.19183e-05
GLI1_HUMAN.H10MO.C,21885,0.000477229658044,-0.000521988
TLX1_HUMAN.H10MO.D,9889,-0.00018331027636,-0.000100315
PLAG1_HUMAN.H10MO.D,98510,0.00201431985066,-0.00253043
E2F1_HUMAN.H10MO.A,74669,0.00118557898452,-0.00234631
YBOX1_HUMAN.H10MO.D,18902,-3.35514243632e-06,-0.000209928
IRF1_HUMAN.H10MO.A,82648,0.00295363961583,-0.00252858
P5F1B_HUMAN.H10MO.D,13081,0.000968688906875,-0.000272423
HMX1_HUMAN.H10MO.D,13319,0.000173795191019,-0.000259638
SOX1_HUMAN.H10MO.D,7968,0.000104797879685,-0.00015083
TBX15_HUMAN.H10MO.D,79663,0.00108087570038,-0.00119299
PPARD_HUMAN.H10MO.D,19714,-2.04860937866e-05,-0.000346929
RFX3_HUMAN.H10MO.B,7052,0.000120708367879,-1.40071e-06
USF2_HUMAN.H10MO.A,22603,0.000141391131983,-0.000151783
RREB1_HUMAN.H10MO.D,99941,0.0011589438125,-0.00106519
MAFF_HUMAN.H10MO.A,4430,0.000449088237063,-2.84016e-05
FOXD2_HUMAN.H10MO.D,19084,-1.7221960547e-05,-0.00032109
E2F3_HUMAN.H10MO.B,36239,-0.000182387325877,-0.000616848
PO4F2_HUMAN.H10MO.D,12396,0.000958294256956,-0.000307471
THA_HUMAN.H10MO.S,6468,0.000472129959634,-0.000122219
EGR4_HUMAN.H10MO.D,99565,0.0013118159386,-0.0014571
HIC2_HUMAN.H10MO.D,14714,0.000789606031042,-0.000222862
NFIA_HUMAN.H10MO.S,2983,-0.000287085261386,-8.67248e-05
STAT4_HUMAN.H10MO.D,7051,0.000281220748113,-5.00977e-05
TGIF2_HUMAN.H10MO.D,5756,0.000430879553581,-4.81308e-05
MCR_HUMAN.H10MO.D,11692,0.000524030288031,-0.000381947
PITX3_HUMAN.H10MO.D,16584,0.000712610216257,-0.00034225
SHOX2_HUMAN.H10MO.D,16799,0.00103159209243,-0.000302047
SOX2_HUMAN.H10MO.B,13154,0.000588941500441,-0.000291824
MEIS1_HUMAN.H10MO.C,5564,0.000237012847924,4.94719e-06
ZN740_HUMAN.H10MO.D,54693,0.000322642010445,-0.00044018
PRDM4_HUMAN.H10MO.D,14762,-0.000193057865222,-0.000259101
GSC_HUMAN.H10MO.D,16547,0.000961298527875,-0.000321716
DMBX1_HUMAN.H10MO.D,17129,0.000737487322062,-0.000371546
PO6F2_HUMAN.H10MO.D,7938,8.95684955526e-05,-5.51641e-05
SOX5_HUMAN.H10MO.C,18531,0.000276006699434,-0.000297993
NRL_HUMAN.H10MO.D,6228,0.00050105353752,-9.68277e-05
ATF3_HUMAN.H10MO.A,9485,0.000194848306332,-9.43542e-05
SP1_HUMAN.H10MO.C,61701,-0.000619245788234,-0.00128576
ETV6_HUMAN.H10MO.D,20458,0.000248667196536,-0.000406593
IRF8_HUMAN.H10MO.D,55791,0.00130225001032,-0.00196552
SP1_HUMAN.H10MO.S,68835,0.000284216080563,-0.00188515
SPZ1_HUMAN.H10MO.D,31272,7.72459497197e-05,-0.00042665
BPTF_HUMAN.H10MO.D,38459,-0.000315776047592,-0.000623524
PHX2B_HUMAN.H10MO.D,13548,0.00102550247618,-0.000161529
HSF1_HUMAN.H10MO.A,10853,-0.000151930521502,-0.000185907
CXXC1_HUMAN.H10MO.D,15332,9.76940372998e-05,-0.00023219
MYBB_HUMAN.H10MO.D,8318,0.000219353237462,-4.81308e-05
GATA6_HUMAN.H10MO.B,17853,0.00036463946777,-0.000432909
