Motif Name,Motif Count,AUPR Difference,MS Difference
HXB13_HUMAN.H10MO.D,22776,0.000515269544789,7.53999e-06
MIXL1_HUMAN.H10MO.D,19262,0.0003444079817,1.43051e-05
FOXP2_HUMAN.H10MO.A,24108,0.000561999253124,3.03686e-05
FOXJ3_HUMAN.H10MO.S,50190,0.000968902089429,0.000362754
TWST1_HUMAN.H10MO.D,29685,0.000728207754218,-1.54078e-05
OTX1_HUMAN.H10MO.D,7698,0.000209527783751,-6.10948e-06
NR6A1_HUMAN.H10MO.B,16530,0.000480665379259,2.41399e-06
HXD9_HUMAN.H10MO.D,25673,0.000669488003518,3.84152e-05
BRAC_HUMAN.H10MO.D,13603,0.000236259182859,-2.11e-05
ERF_HUMAN.H10MO.D,24950,0.000629771985763,3.66569e-06
FOXA1_HUMAN.H10MO.A,24019,0.000588365214709,3.56138e-05
FOXJ3_HUMAN.H10MO.A,57903,0.00145756868085,0.000546008
MYOG_HUMAN.H10MO.D,12317,0.000248995558383,-1.31726e-05
BARH2_HUMAN.H10MO.D,27248,0.00052423434581,1.4931e-05
MAFB_HUMAN.H10MO.D,12198,0.000169444470873,-1.96397e-05
GLI1_HUMAN.H10MO.C,49361,0.0011813017891,0.000122756
TLX1_HUMAN.H10MO.D,19559,0.000359054009025,-5.96046e-07
PLAG1_HUMAN.H10MO.D,90223,0.000878814232935,0.000395507
E2F1_HUMAN.H10MO.A,50424,0.00134965441192,5.01871e-05
YBOX1_HUMAN.H10MO.D,34672,0.00102439624263,-1.5527e-05
IRF1_HUMAN.H10MO.A,98628,0.00205738866993,0.000185817
HMX1_HUMAN.H10MO.D,29693,0.000785974875919,7.59065e-05
SOX1_HUMAN.H10MO.D,17852,0.000529993742673,2.19047e-05
TBX15_HUMAN.H10MO.D,78471,0.000679335499794,0.000314564
PPARD_HUMAN.H10MO.D,27895,0.000434800351696,2.0057e-05
RFX3_HUMAN.H10MO.B,15120,0.000297186216546,-3.42727e-06
USF2_HUMAN.H10MO.A,62402,0.00123438216719,5.42402e-06
RREB1_HUMAN.H10MO.D,71139,0.000772402000546,0.000281453
MAFF_HUMAN.H10MO.A,8224,0.000140410309379,-1.49012e-06
FOXD2_HUMAN.H10MO.D,41701,0.000877725033881,0.000101805
E2F3_HUMAN.H10MO.B,72092,0.00189645204295,4.01735e-05
PO4F2_HUMAN.H10MO.D,22938,0.000581281097684,1.72257e-05
THA_HUMAN.H10MO.S,15455,0.000271901250098,-3.27826e-05
EGR4_HUMAN.H10MO.D,78038,0.001772051089,0.000453204
HIC2_HUMAN.H10MO.D,33132,0.000869129573353,-1.64807e-05
NFIA_HUMAN.H10MO.S,4833,5.74798065593e-05,-3.30806e-06
STAT4_HUMAN.H10MO.D,11476,0.000139310430354,3.66569e-06
TGIF2_HUMAN.H10MO.D,12561,0.00033479839818,-1.57654e-05
MCR_HUMAN.H10MO.D,18773,0.000265587825407,-5.51343e-06
PITX3_HUMAN.H10MO.D,23152,0.000695433795159,1.2666e-05
SHOX2_HUMAN.H10MO.D,38283,0.000975450924686,9.26852e-05
NR1D1_HUMAN.H10MO.C,16471,0.000595281356169,1.35303e-05
MEIS1_HUMAN.H10MO.C,12963,0.000305993122176,0.0
ZN740_HUMAN.H10MO.D,42542,0.00125348171002,0.000428796
PRDM4_HUMAN.H10MO.D,23935,0.000525878626912,2.27392e-05
GSC_HUMAN.H10MO.D,24811,0.00057985539311,-1.07884e-05
DMBX1_HUMAN.H10MO.D,36926,0.000790162105861,6.93798e-05
PO6F2_HUMAN.H10MO.D,11231,0.000352617764934,-3.51667e-06
SOX5_HUMAN.H10MO.C,51610,0.00129175547071,0.000162125
NRL_HUMAN.H10MO.D,14188,0.000452761849107,-1.42753e-05
ATF3_HUMAN.H10MO.A,21830,0.000660341705897,2.10404e-05
SP1_HUMAN.H10MO.C,55649,0.000808965948931,0.000269681
ETV6_HUMAN.H10MO.D,35727,0.00078009288551,0.000114232
IRF8_HUMAN.H10MO.D,60331,0.00140706683932,3.5733e-05
SP1_HUMAN.H10MO.S,56311,0.00167043934917,0.000250489
SPZ1_HUMAN.H10MO.D,86905,0.00199537290615,0.000336379
BPTF_HUMAN.H10MO.D,57698,0.00154082165009,0.000405401
PHX2B_HUMAN.H10MO.D,28561,0.00068331666952,4.36604e-05
HSF1_HUMAN.H10MO.A,13439,0.000358624342408,-2.40505e-05
CXXC1_HUMAN.H10MO.D,31035,0.000776716441711,-6.4373e-06
FOXO3_HUMAN.H10MO.B,45746,0.00113323713607,0.000190943
MYBB_HUMAN.H10MO.D,21352,0.000448663343319,4.3571e-05
GATA6_HUMAN.H10MO.B,17164,0.000371962220922,1.63913e-06
FOXK1_HUMAN.H10MO.D,87649,0.00186355169452,0.000276983
BMAL1_HUMAN.H10MO.C,50350,0.00114986386772,-2.92361e-05
GLI2_HUMAN.H10MO.B,33768,0.000898646369803,5.67436e-05
TEAD1_HUMAN.H10MO.D,22895,0.00073151610688,-8.13603e-06
MAFK_HUMAN.H10MO.S,7968,0.000355967118905,-4.14252e-06
HXD11_HUMAN.H10MO.D,35943,0.000948509163328,6.78599e-05
TFE3_HUMAN.H10MO.C,37881,0.000926510888287,-1.45435e-05
TYY2_HUMAN.H10MO.D,56667,0.00175356118561,-8.9407e-08
HIF1A_HUMAN.H10MO.A,78191,0.00159779266667,1.07884e-05
NKX25_HUMAN.H10MO.C,6526,0.000263598036618,1.49012e-07
KLF14_HUMAN.H10MO.D,71824,0.00199834055968,0.000314176
NDF1_HUMAN.H10MO.C,31628,0.000643862479734,7.80821e-06
NR0B1_HUMAN.H10MO.D,44620,0.00133188030263,6.98864e-05
LHX9_HUMAN.H10MO.D,36773,0.00100097274277,9.97782e-05
HXA10_HUMAN.H10MO.C,31033,0.000877345469338,6.25849e-05
PTF1A_HUMAN.H10MO.C,25112,0.000749342521739,-7.53999e-06
